Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
2.47_265.1554m/z,265.15539920000003,2.474783333,0.1553992000000335,True,True,0.41829518662231,0.3372172780292257,False,False, 0um_Ce 250um_Ce Media cv insource,0.012215020790288165,337.6161557444445,2.5284232204855663,10.052054949087452,,-6.355199870662383
2.79_235.0968m/z,235.0968275,2.787583333,0.0968274999999892,True,True,0.5861918601953404,0.5446637186242423,False,False, 0um_Ce 250um_Ce cv insource,100.0,27.53095102444445,1.4398212138464566,1.2534407734955963,,6.643856189774724
0.87_97.0294m/z,97.02938454,0.8734833329999999,0.029384539999995237,True,True,0.4688952957779445,0.2366203422227139,False,True, 0um_Ce Media cv,0.05751468879844824,14.471739217111113,1.1605207278712388,5.2348526719883335,,-4.119925733711069
2.65_399.1291m/z,399.1291036,2.645466667,0.12910360000000765,True,True,0.6204093553890178,0.4287321538670884,False,True, 0um_Ce 250um_Ce Media cv,13.48842935433898,51.612066237777775,1.7127512459659522,5.414086944325378,,3.753650459880005
2.09_410.2135m/z,410.2135327,2.090283333,0.21353269999997326,True,True,0.44861408833597227,0.4255145967103024,False,False, 0um_Ce 250um_Ce Media cv insource,0.01538066379479649,196.7496783,2.2939140309286934,7.2407087644508294,,-6.0227384216638225
0.73_686.7926m/z,686.792578,0.73135,0.7925780000000486,True,True,0.2786202827608411,0.268381797479816,False,True, 0um_Ce 250um_Ce Media cv,3.5281710765345817,38.87879932111111,1.5897128443131945,2.3073951378667323,,1.8189205170417415
2.59_318.2030m/z,318.2029717,2.588333333,0.20297169999997766,True,True,0.5376869413495001,0.559524220115994,False,False, 0um_Ce 250um_Ce Media cv insource,0.010840642018123963,161.28668944444448,2.2075985277153403,9.998481876130024,,-6.527405989454186
0.77_545.1698m/z,545.169758,0.767066667,0.16975800000000166,False,True,,,True,True, relfil,,,,,,
1.24_157.0486m/z,157.0485641,1.236716667,0.048564099999993005,True,True,0.3055155813102253,0.1940893190501847,True,True, 0um_Ce 250um_Ce Media,5.155308879213952,16.870423375555557,1.2271259816620572,4.22175469603976,3.5412680973977544,2.3660588689436004
0.76_1043.1468m/z,1043.146788,0.759916667,0.14678800000001502,True,True,0.8144920647402558,0.5350033791047742,False,True, 0um_Ce 250um_Ce Media cv,79.64101873939488,46.64028440777778,1.6687611900432369,3.7105951594308766,,6.315439770502191
2.67_374.1912m/z,374.1912405,2.666883333,0.19124049999999213,True,True,0.4261985124774972,0.2177735961447712,False,False, 0um_Ce 250um_Ce Media cv insource,0.01863959076166161,137.9946935888889,2.1398623864782453,6.06911377518831,,-5.745486004278377
1.21_476.1435m/z,476.1434764,1.20815,0.14347639999999728,True,True,0.2541150550719345,0.2376865926377467,False,True, 0um_Ce 250um_Ce Media cv,1.706040172112913,20.730399242222227,1.316607666156785,1.6436563014444752,,0.7706516181835948
2.15_260.1698m/z,260.1697645,2.147433333,0.16976449999998522,True,True,0.5914996850424848,0.5975801494773826,False,False, 250um_Ce Media cv insource,0.01,233.15584611111112,2.3676463093550213,10.087844152552863,,-6.643856189774724
1.18_309.0513m/z,309.0513472,1.179983333,0.05134720000000925,True,True,0.7650433156997472,0.4349775261359716,False,True, 0um_Ce 250um_Ce cv,100.0,51.79052837333333,1.7142503417661563,1.3835682876838042,,6.643856189774724
2.42_252.0185m/z,252.0184642,2.41765,0.01846420000001104,True,True,0.2694023937148459,0.04900449438182716,True,True, 0um_Ce 250um_Ce,100.0,50.55654712333333,1.7037774051380548,1.3398585873177136,1.2014968777399817,6.643856189774724
2.70_380.1844m/z,380.1843769,2.701883333,0.18437690000001794,True,True,0.29380904837636723,0.2017531940701212,False,True, 0um_Ce 250um_Ce Media cv,0.03606999241018168,111.9415465777778,2.048991302799001,7.496941326348723,,-4.793057070219921
0.75_865.0855m/z,865.0854763,0.752783333,0.08547629999998207,True,True,0.1410772678011562,0.0964293673000177,True,True, 0um_Ce 250um_Ce Media,0.9621022184575668,49.80331288588889,1.6972582327237067,0.09568810552615112,0.09094167050168946,-0.05573791375319867
4.10_1138.2325m/z,1138.2325,4.103833333,0.2325000000000728,True,True,0.4011321983454936,0.3282755975791936,False,True, 0um_Ce 250um_Ce cv,100.0,341.28904343333335,2.533122346137345,0.549860303627041,,6.643856189774724
2.90_318.1823m/z,318.1823108,2.901433333,0.182310799999982,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.021175407615077423,388.0804713888888,2.588921789141891,8.413147250687924,,-5.56146644885523
0.70_734.9722m/z,734.9721561000001,0.7028,0.9721561000001202,True,True,0.5570057891936459,0.4438701390697371,False,False, 0um_Ce 250um_Ce Media cv insource,0.018959871748332552,81.90250542777778,1.9132971871916264,6.153712006704841,,-5.720906984434671
1.91_267.1387m/z,267.1387122,1.912466667,0.1387121999999863,True,True,0.3929183411896499,0.4063900448148429,False,False, 0um_Ce 250um_Ce Media cv insource,0.0296046619789769,227.46436241111115,2.356913363979628,8.90591961420265,,-5.078031808368106
1.93_343.1925m/z,343.1924682,1.9339,0.1924682000000076,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.07075133735639216,579.5808860999998,2.763114054511049,6.759548627109679,,-3.821098771452822
1.64_168.0654m/z,168.06540139999996,1.642516667,0.06540139999995631,True,True,0.5661725563557639,0.4212870150099372,False,True, 0um_Ce 250um_Ce cv,100.0,28.46943368333333,1.4543788282059806,2.1360286880271424,,6.643856189774724
2.25_656.8103m/z,656.8102841,2.2467,0.8102840999999898,True,True,0.4703622205424953,0.4073850667172771,False,True, 250um_Ce Media cv,0.01,59.86038583888888,1.777139511821919,0.8636343112941256,,-6.643856189774724
2.71_826.7704m/z,826.7703683,2.7090333330000003,0.7703682999999728,True,True,0.25163790234476,0.2720058231518593,False,True, 0um_Ce 250um_Ce cv,100.0,76.19647359122224,1.8819348724509937,0.6677352333066334,,6.643856189774724
2.47_405.2150m/z,405.2149904,2.474783333,0.2149903999999765,True,True,0.6021689820916036,0.5405495217263677,False,False, 250um_Ce Media cv insource,0.01,140.89080808888892,2.1488826600611484,7.430629384122746,,-6.643856189774724
3.11_274.5838m/z,274.5838342,3.108066667,0.5838342000000125,True,True,0.3773093229666351,0.0932805794282412,True,True, 0um_Ce 250um_Ce,100.0,88.06549349222223,1.94480577309426,0.9687420720025252,0.8722496487123246,6.643856189774724
0.67_256.1278m/z,256.1278443,0.674933333,0.12784429999999247,True,True,0.5544068045715892,0.5097089927456786,False,True, Media cv,0.01,6.759041667444444,0.8298851237456709,1.0681960865463485,,-6.643856189774724
0.72_67.9877n,158.9647978,0.7170833329999999,0.9647978000000136,True,True,0.020671338350526404,0.02255442039953873,True,False, 0um_Ce 250um_Ce Media insource,1.3618724449130186,600.5059912666667,2.7785173447298868,6.577080778255263,,0.44559158462083337
9.12_529.4377m/z,529.4376844999998,9.11845,0.4376844999998184,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.3584380889168911,29089.45941333333,4.4637356505702686,1.2279577040498684,,-1.4802041433964785
0.71_1186.7652m/z,1186.765214,0.7099333329999999,0.7652140000000145,True,True,0.3261694996737976,0.16197103114826214,True,True, 0um_Ce 250um_Ce Media,18.782605250208945,27.911867095555554,1.4457888885192942,4.984534969793929,4.163761942702469,4.2313252814614115
1.79_444.1371m/z,444.1370915,1.791783333,0.1370914999999968,True,True,0.7767801457657897,0.43323862204289537,False,True, 0um_Ce 250um_Ce cv,100.0,56.21253494111111,1.749833170528892,2.0165480504100217,,6.643856189774724
9.18_951.6787m/z,951.6786651,9.175566667,0.6786650999999893,True,False,,,True,True, 0um_Ce Blanks Media,0.1196105335512281,27448.35173933333,4.438516270388861,1.7645264560355576,,-3.0635836482196708
0.73_808.7698m/z,808.7698307,0.73135,0.7698307000000568,True,True,0.2506480972241671,0.16217230965010404,True,True, 0um_Ce 250um_Ce Media,2.502521885486276,27.975685422222234,1.4467807358238816,2.3498872091931737,2.0469648598514882,1.3233826860220896
0.73_664.7455m/z,664.7455434999998,0.73135,0.7455434999998259,True,True,0.2318785892996944,0.08621719321447707,True,False, 0um_Ce 250um_Ce Media insource,6.187601623705218,29.371588248888887,1.4679274313399142,5.400708678005813,,2.62938031475623
2.12_348.6904m/z,348.6903652,2.11885,0.6903651999999738,True,True,0.7638460872250101,0.4976204078730406,False,True, 250um_Ce Media cv,0.01,19.337256213888885,1.2863948515617118,1.4717704800972624,,-6.643856189774724
0.71_1144.7826m/z,1144.782584,0.7099333329999999,0.7825840000000426,True,True,0.31257983084326185,0.16559506253066922,True,False, 0um_Ce 250um_Ce Media insource,14.264260573039833,52.96246153666666,1.7239681616081588,5.817173559908968,,3.83433305770202
