,,,,average
9.61_223.0646m/z,223.0645922,9.609066667,0um_Ce,1.7201428845555558
9.61_223.0646m/z,223.0645922,9.609066667,250um_Ce,1.9893620307777782
9.61_223.0646m/z,223.0645922,9.609066667,Blanks,49.62763190066667
9.61_223.0646m/z,223.0645922,9.609066667,Media,0.5710906666666666
9.61_371.1026m/z,371.1026194,9.609066667,0um_Ce,0.025020832777777776
9.61_371.1026m/z,371.1026194,9.609066667,250um_Ce,0.0696592788888889
9.61_371.1026m/z,371.1026194,9.609066667,Blanks,198.88132246166666
9.61_371.1026m/z,371.1026194,9.609066667,Media,0.23778106211111114
9.61_445.1208m/z,445.120797,9.609066667,0um_Ce,0.0
9.61_445.1208m/z,445.120797,9.609066667,250um_Ce,0.0
9.61_445.1208m/z,445.120797,9.609066667,Blanks,48.81917286666666
9.61_445.1208m/z,445.120797,9.609066667,Media,0.0
9.61_633.1516m/z,633.151616,9.609066667,0um_Ce,2.264250699333333
9.61_633.1516m/z,633.151616,9.609066667,250um_Ce,1.3575053975555553
9.61_633.1516m/z,633.151616,9.609066667,Blanks,21163.19503171333
9.61_633.1516m/z,633.151616,9.609066667,Media,8.060288702777779
9.61_644.0963m/z,644.0962622000002,9.609066667,0um_Ce,0.15113716644444444
9.61_644.0963m/z,644.0962622000002,9.609066667,250um_Ce,0.0
9.61_644.0963m/z,644.0962622000002,9.609066667,Blanks,636.1329840833333
9.61_644.0963m/z,644.0962622000002,9.609066667,Media,20.467916746555556
9.61_656.2247m/z,656.2247494,9.609066667,0um_Ce,5.560237252666667
9.61_656.2247m/z,656.2247494,9.609066667,250um_Ce,0.0
9.61_656.2247m/z,656.2247494,9.609066667,Blanks,423.18267787666673
9.61_656.2247m/z,656.2247494,9.609066667,Media,0.012947728666666667
9.61_658.7717m/z,658.7717121000002,9.609066667,0um_Ce,0.0
9.61_658.7717m/z,658.7717121000002,9.609066667,250um_Ce,0.8261381092222222
9.61_658.7717m/z,658.7717121000002,9.609066667,Blanks,1595.87840699
9.61_658.7717m/z,658.7717121000002,9.609066667,Media,147.95435679966667
9.62_370.4042m/z,370.4042013,9.62335,0um_Ce,0.0
9.62_370.4042m/z,370.4042013,9.62335,250um_Ce,0.0018626562222222225
9.62_370.4042m/z,370.4042013,9.62335,Blanks,57.855171113333334
9.62_370.4042m/z,370.4042013,9.62335,Media,470.45289301033336
9.62_557.0958m/z,557.0957835,9.6162,0um_Ce,0.0
9.62_557.0958m/z,557.0957835,9.6162,250um_Ce,0.0
9.62_557.0958m/z,557.0957835,9.6162,Blanks,753.7845062513334
9.62_557.0958m/z,557.0957835,9.6162,Media,6.676237652222222
9.62_661.4830m/z,661.4829532000001,9.62335,0um_Ce,255.73790874444447
9.62_661.4830m/z,661.4829532000001,9.62335,250um_Ce,217.53147125555554
9.62_661.4830m/z,661.4829532000001,9.62335,Blanks,1515.0178543000002
9.62_661.4830m/z,661.4829532000001,9.62335,Media,316.5504687888889
9.62_677.1242m/z,677.1241623,9.62335,0um_Ce,4.026526583333333
9.62_677.1242m/z,677.1241623,9.62335,250um_Ce,0.0
9.62_677.1242m/z,677.1241623,9.62335,Blanks,0.0
9.62_677.1242m/z,677.1241623,9.62335,Media,0.0
9.62_715.7111m/z,715.7110891,9.62335,0um_Ce,1.3295709779999998
9.62_715.7111m/z,715.7110891,9.62335,250um_Ce,0.8284919244444445
9.62_715.7111m/z,715.7110891,9.62335,Blanks,859.9507185333333
9.62_715.7111m/z,715.7110891,9.62335,Media,3.712938263222222
9.62_769.1695m/z,769.1695264,9.62335,0um_Ce,10.318955786111113
9.62_769.1695m/z,769.1695264,9.62335,250um_Ce,32.36262985311111
9.62_769.1695m/z,769.1695264,9.62335,Blanks,64.39596506666668
9.62_769.1695m/z,769.1695264,9.62335,Media,192.0218466458889
9.62_775.8454m/z,775.8454244,9.62335,0um_Ce,0.29057142466666663
9.62_775.8454m/z,775.8454244,9.62335,250um_Ce,1.3383502663333333
9.62_775.8454m/z,775.8454244,9.62335,Blanks,5832.575823666667
9.62_775.8454m/z,775.8454244,9.62335,Media,41.66947223644445
9.62_878.2800m/z,878.2800104,9.62335,0um_Ce,2548.925207404222
9.62_878.2800m/z,878.2800104,9.62335,250um_Ce,3386.9077510557777
9.62_878.2800m/z,878.2800104,9.62335,Blanks,2534.1740796
9.62_878.2800m/z,878.2800104,9.62335,Media,1531.999912122222
9.63_536.1661m/z,536.1661193,9.630483332999999,0um_Ce,0.048586595333333336
9.63_536.1661m/z,536.1661193,9.630483332999999,250um_Ce,0.053148267777777786
9.63_536.1661m/z,536.1661193,9.630483332999999,Blanks,5378.7987173
9.63_536.1661m/z,536.1661193,9.630483332999999,Media,87.57101703288886
9.63_605.1535m/z,605.1535309,9.630483332999999,0um_Ce,0.0
9.63_605.1535m/z,605.1535309,9.630483332999999,250um_Ce,0.0
9.63_605.1535m/z,605.1535309,9.630483332999999,Blanks,1.0033333333333333e-05
9.63_605.1535m/z,605.1535309,9.630483332999999,Media,5.582562078888889
9.63_850.2504m/z,850.2504381000001,9.630483332999999,0um_Ce,219.17782040799997
9.63_850.2504m/z,850.2504381000001,9.630483332999999,250um_Ce,305.79245332222223
9.63_850.2504m/z,850.2504381000001,9.630483332999999,Blanks,2610.1113518333336
9.63_850.2504m/z,850.2504381000001,9.630483332999999,Media,1463.6914854666668
9.64_1077.2605m/z,1077.260495,9.644766667,0um_Ce,8527.481154666666
9.64_1077.2605m/z,1077.260495,9.644766667,250um_Ce,38398.23020822222
9.64_1077.2605m/z,1077.260495,9.644766667,Blanks,13557.083103333332
9.64_1077.2605m/z,1077.260495,9.644766667,Media,7147.830879777778
9.64_279.1658m/z,279.1658095,9.644766667,0um_Ce,49.36063275222222
9.64_279.1658m/z,279.1658095,9.644766667,250um_Ce,43.42902253
9.64_279.1658m/z,279.1658095,9.644766667,Blanks,17.105953710333335
9.64_279.1658m/z,279.1658095,9.644766667,Media,23.836403416777774
9.64_349.2719m/z,349.271856,9.644766667,0um_Ce,3182.407159222222
9.64_349.2719m/z,349.271856,9.644766667,250um_Ce,3333.7969165555555
9.64_349.2719m/z,349.271856,9.644766667,Blanks,1731.6012596666667
9.64_349.2719m/z,349.271856,9.644766667,Media,1786.118933633333
9.64_518.1326n,541.1216702,9.644766667,0um_Ce,6152.715834888889
9.64_518.1326n,541.1216702,9.644766667,250um_Ce,5242.116880666666
9.64_518.1326n,541.1216702,9.644766667,Blanks,150250.13545333335
9.64_518.1326n,541.1216702,9.644766667,Media,7487.897837222222
9.64_561.4004m/z,561.4004357000001,9.637633333,0um_Ce,43.83948475111111
9.64_561.4004m/z,561.4004357000001,9.637633333,250um_Ce,41.915328871111114
9.64_561.4004m/z,561.4004357000001,9.637633333,Blanks,102.43024910999999
9.64_561.4004m/z,561.4004357000001,9.637633333,Media,40.29919497444445
9.64_657.4370m/z,657.4369517000001,9.637633333,0um_Ce,2.0986188203333334
9.64_657.4370m/z,657.4369517000001,9.637633333,250um_Ce,0.0
9.64_657.4370m/z,657.4369517000001,9.637633333,Blanks,194.44549152333332
9.64_657.4370m/z,657.4369517000001,9.637633333,Media,52.226042729999996
9.64_713.5293m/z,713.5293184,9.644766667,0um_Ce,505.413206
9.64_713.5293m/z,713.5293184,9.644766667,250um_Ce,250.70137144444445
9.64_713.5293m/z,713.5293184,9.644766667,Blanks,178288.5818566667
9.64_713.5293m/z,713.5293184,9.644766667,Media,7069.2584177
9.64_820.5192m/z,820.5191899,9.637633333,0um_Ce,17.38115670111111
9.64_820.5192m/z,820.5191899,9.637633333,250um_Ce,11.917734152333333
9.64_820.5192m/z,820.5191899,9.637633333,Blanks,743.8204828666667
9.64_820.5192m/z,820.5191899,9.637633333,Media,157.32487174555555
9.65_573.4268m/z,573.4267963,9.651916667,0um_Ce,354.69708974444444
9.65_573.4268m/z,573.4267963,9.651916667,250um_Ce,319.6236719777778
9.65_573.4268m/z,573.4267963,9.651916667,Blanks,1537.0842996666668
9.65_573.4268m/z,573.4267963,9.651916667,Media,445.7848587444444
9.65_643.4883m/z,643.4882702000001,9.651916667,0um_Ce,1288.0306927444444
9.65_643.4883m/z,643.4882702000001,9.651916667,250um_Ce,409.0380130777778
9.65_643.4883m/z,643.4882702000001,9.651916667,Blanks,139052.02155033333
9.65_643.4883m/z,643.4882702000001,9.651916667,Media,3880.191138
9.65_856.2075m/z,856.2074842000003,9.651916667,0um_Ce,53678.26980356666
9.65_856.2075m/z,856.2074842000003,9.651916667,250um_Ce,71511.19909666666
9.65_856.2075m/z,856.2074842000003,9.651916667,Blanks,7961.392335699999
9.65_856.2075m/z,856.2074842000003,9.651916667,Media,40848.15117684444
9.65_955.7349m/z,955.7349414,9.651916667,0um_Ce,1660.0038853666667
9.65_955.7349m/z,955.7349414,9.651916667,250um_Ce,678.8035296411111
9.65_955.7349m/z,955.7349414,9.651916667,Blanks,15645.944123
9.65_955.7349m/z,955.7349414,9.651916667,Media,6262.178172222223
9.66_265.1439m/z,265.1439345,9.65905,0um_Ce,35.86785032
9.66_265.1439m/z,265.1439345,9.65905,250um_Ce,34.11697253111111
9.66_265.1439m/z,265.1439345,9.65905,Blanks,26.216930520000002
9.66_265.1439m/z,265.1439345,9.65905,Media,20.874766916222224
9.66_274.2746m/z,274.2746441,9.65905,0um_Ce,263.2980104888889
9.66_274.2746m/z,274.2746441,9.65905,250um_Ce,257.1289521333333
9.66_274.2746m/z,274.2746441,9.65905,Blanks,582.4943426333334
9.66_274.2746m/z,274.2746441,9.65905,Media,250.51231700000002
9.66_390.2954m/z,390.2953894,9.65905,0um_Ce,189.09692061111113
9.66_390.2954m/z,390.2953894,9.65905,250um_Ce,187.86470770000003
9.66_390.2954m/z,390.2953894,9.65905,Blanks,110.84127487333335
9.66_390.2954m/z,390.2953894,9.65905,Media,82.07069926588889
9.66_815.2121m/z,815.2121065,9.65905,0um_Ce,581.9883486806667
9.66_815.2121m/z,815.2121065,9.65905,250um_Ce,785.3055804772221
9.66_815.2121m/z,815.2121065,9.65905,Blanks,1015.8167147300001
9.66_815.2121m/z,815.2121065,9.65905,Media,780.3695913666667
9.66_852.2493m/z,852.2492806,9.65905,0um_Ce,301.3619150754444
9.66_852.2493m/z,852.2492806,9.65905,250um_Ce,370.37406797444436
9.66_852.2493m/z,852.2492806,9.65905,Blanks,1632.6842637999998
9.66_852.2493m/z,852.2492806,9.65905,Media,260.86997099222225
9.66_959.7127m/z,959.7126683,9.65905,0um_Ce,701.1468948333331
9.66_959.7127m/z,959.7126683,9.65905,250um_Ce,57.51403569388888
9.66_959.7127m/z,959.7126683,9.65905,Blanks,4313.541989
9.66_959.7127m/z,959.7126683,9.65905,Media,1926.350967222222
9.67_1172.3361m/z,1172.3360699999996,9.673333332999999,0um_Ce,99.51271076666666
9.67_1172.3361m/z,1172.3360699999996,9.673333332999999,250um_Ce,91.53680169333332
9.67_1172.3361m/z,1172.3360699999996,9.673333332999999,Blanks,76.15791837
9.67_1172.3361m/z,1172.3360699999996,9.673333332999999,Media,71.18149211766666
9.67_1199.7887m/z,1199.78873,9.673333332999999,0um_Ce,1.4433729383333336
9.67_1199.7887m/z,1199.78873,9.673333332999999,250um_Ce,0.42592366533333337
9.67_1199.7887m/z,1199.78873,9.673333332999999,Blanks,3955.853802966667
9.67_1199.7887m/z,1199.78873,9.673333332999999,Media,498.05261159555556
9.67_329.2431m/z,329.2431251000001,9.673333332999999,0um_Ce,135.57491033333335
9.67_329.2431m/z,329.2431251000001,9.673333332999999,250um_Ce,148.4615063111111
9.67_329.2431m/z,329.2431251000001,9.673333332999999,Blanks,14.544170632666665
9.67_329.2431m/z,329.2431251000001,9.673333332999999,Media,51.99993681577778
9.67_397.2361m/z,397.236066,9.673333332999999,0um_Ce,88.56604601333333
9.67_397.2361m/z,397.236066,9.673333332999999,250um_Ce,106.35519927555555
9.67_397.2361m/z,397.236066,9.673333332999999,Blanks,31.36550460533333
9.67_397.2361m/z,397.236066,9.673333332999999,Media,30.801258133333334
9.67_485.3717m/z,485.3717016,9.6662,0um_Ce,80.82677920222221
9.67_485.3717m/z,485.3717016,9.6662,250um_Ce,83.30236838666667
9.67_485.3717m/z,485.3717016,9.6662,Blanks,65.53463382
9.67_485.3717m/z,485.3717016,9.6662,Media,69.68611825333333
9.67_593.2776m/z,593.2776279,9.6662,0um_Ce,4.726523953555556
9.67_593.2776m/z,593.2776279,9.6662,250um_Ce,1.6913253263333334
9.67_593.2776m/z,593.2776279,9.6662,Blanks,6.691736772333333
9.67_593.2776m/z,593.2776279,9.6662,Media,219.77270168722217
9.67_655.4885m/z,655.4885317000002,9.6662,0um_Ce,83.24981505100001
9.67_655.4885m/z,655.4885317000002,9.6662,250um_Ce,17.675824919444445
9.67_655.4885m/z,655.4885317000002,9.6662,Blanks,6354.847693666667
9.67_655.4885m/z,655.4885317000002,9.6662,Media,1080.6016829066668
9.67_716.1066m/z,716.1065798999997,9.6662,0um_Ce,18.106479874777776
9.67_716.1066m/z,716.1065798999997,9.6662,250um_Ce,11.047178144111113
9.67_716.1066m/z,716.1065798999997,9.6662,Blanks,3284.6957523
9.67_716.1066m/z,716.1065798999997,9.6662,Media,385.8066060355556
9.67_839.2292m/z,839.2291626,9.6662,0um_Ce,602.5634402721112
9.67_839.2292m/z,839.2291626,9.6662,250um_Ce,1033.081355978
9.67_839.2292m/z,839.2291626,9.6662,Blanks,6059.743465296667
9.67_839.2292m/z,839.2291626,9.6662,Media,976.5336988722223
9.67_892.2705m/z,892.2704836000001,9.673333332999999,0um_Ce,200.8003565957778
9.67_892.2705m/z,892.2704836000001,9.673333332999999,250um_Ce,433.78372127777783
9.67_892.2705m/z,892.2704836000001,9.673333332999999,Blanks,517.5075758666667
9.67_892.2705m/z,892.2704836000001,9.673333332999999,Media,288.5472246881111
9.67_991.1801m/z,991.1800561,9.6662,0um_Ce,157.64192155555554
9.67_991.1801m/z,991.1800561,9.6662,250um_Ce,274.9684082385555
9.67_991.1801m/z,991.1800561,9.6662,Blanks,962.1449628666666
9.67_991.1801m/z,991.1800561,9.6662,Media,39.545833589333334
9.68_1063.1711m/z,1063.171133,9.680483333,0um_Ce,8.419756718444445
9.68_1063.1711m/z,1063.171133,9.680483333,250um_Ce,6.305279186333333
9.68_1063.1711m/z,1063.171133,9.680483333,Blanks,1430.487175566667
9.68_1063.1711m/z,1063.171133,9.680483333,Media,72.90111090511111
9.68_655.9333m/z,655.9333243,9.680483333,0um_Ce,4.318020934333333
9.68_655.9333m/z,655.9333243,9.680483333,250um_Ce,0.0
9.68_655.9333m/z,655.9333243,9.680483333,Blanks,5.68995158
9.68_655.9333m/z,655.9333243,9.680483333,Media,0.0
9.68_704.7048m/z,704.7048344,9.680483333,0um_Ce,2.2031470495555556
9.68_704.7048m/z,704.7048344,9.680483333,250um_Ce,2.0048730597777777
9.68_704.7048m/z,704.7048344,9.680483333,Blanks,1313.6571048666672
9.68_704.7048m/z,704.7048344,9.680483333,Media,8.514280177444444
9.68_809.8684m/z,809.8683828,9.680483333,0um_Ce,1.1384599234444444
9.68_809.8684m/z,809.8683828,9.680483333,250um_Ce,0.09865408833333333
9.68_809.8684m/z,809.8683828,9.680483333,Blanks,2508.8876275000002
9.68_809.8684m/z,809.8683828,9.680483333,Media,134.47245276855554
9.68_851.2514m/z,851.2514487,9.680483333,0um_Ce,197.2708869077778
9.68_851.2514m/z,851.2514487,9.680483333,250um_Ce,258.1687613477778
9.68_851.2514m/z,851.2514487,9.680483333,Blanks,1980.0096367333335
9.68_851.2514m/z,851.2514487,9.680483333,Media,648.8151954388888
9.69_1153.2790m/z,1153.278966,9.687616667,0um_Ce,887.5966154444445
9.69_1153.2790m/z,1153.278966,9.687616667,250um_Ce,254.0779987777778
9.69_1153.2790m/z,1153.278966,9.687616667,Blanks,1459.7190514333333
9.69_1153.2790m/z,1153.278966,9.687616667,Media,527.5072103000001
9.69_1298.3312m/z,1298.331184,9.694766667,0um_Ce,459.2135664777779
9.69_1298.3312m/z,1298.331184,9.694766667,250um_Ce,332.13882772222223
9.69_1298.3312m/z,1298.331184,9.694766667,Blanks,1154.5398166666666
9.69_1298.3312m/z,1298.331184,9.694766667,Media,714.9437536777777
9.69_627.1637m/z,627.1636527000003,9.694766667,0um_Ce,0.0
9.69_627.1637m/z,627.1636527000003,9.694766667,250um_Ce,0.0
9.69_627.1637m/z,627.1636527000003,9.694766667,Blanks,0.0
9.69_627.1637m/z,627.1636527000003,9.694766667,Media,4.603797065555555
9.69_641.4929m/z,641.4929137999999,9.694766667,0um_Ce,102.77592592444445
9.69_641.4929m/z,641.4929137999999,9.694766667,250um_Ce,89.68424538777778
9.69_641.4929m/z,641.4929137999999,9.694766667,Blanks,2414.7300346666666
9.69_641.4929m/z,641.4929137999999,9.694766667,Media,1277.8292586777777
9.69_707.1681m/z,707.1680654,9.687616667,0um_Ce,2823.6200117666667
9.69_707.1681m/z,707.1680654,9.687616667,250um_Ce,5264.531946844444
9.69_707.1681m/z,707.1680654,9.687616667,Blanks,5507.488759333333
9.69_707.1681m/z,707.1680654,9.687616667,Media,1647.0914900222224
9.69_730.2369m/z,730.2368903,9.687616667,0um_Ce,30.99954797655555
9.69_730.2369m/z,730.2368903,9.687616667,250um_Ce,80.90819051111112
9.69_730.2369m/z,730.2368903,9.687616667,Blanks,64.766421405
9.69_730.2369m/z,730.2368903,9.687616667,Media,48.28929238577777
9.69_829.6030m/z,829.6030453,9.694766667,0um_Ce,56.00024703333333
9.69_829.6030m/z,829.6030453,9.694766667,250um_Ce,24.299748318888888
9.69_829.6030m/z,829.6030453,9.694766667,Blanks,865.1638144
9.69_829.6030m/z,829.6030453,9.694766667,Media,1095.1091489455555
9.69_889.5638m/z,889.5637717,9.687616667,0um_Ce,290.6728259222222
9.69_889.5638m/z,889.5637717,9.687616667,250um_Ce,196.80019795555555
9.69_889.5638m/z,889.5637717,9.687616667,Blanks,1802.3600924333339
9.69_889.5638m/z,889.5637717,9.687616667,Media,861.2052910111112
9.69_941.7019m/z,941.7018946,9.694766667,0um_Ce,332.9352702255556
9.69_941.7019m/z,941.7018946,9.694766667,250um_Ce,73.92082505888888
9.69_941.7019m/z,941.7018946,9.694766667,Blanks,19247.845941999996
9.69_941.7019m/z,941.7018946,9.694766667,Media,4703.210300244445
9.70_1017.6573m/z,1017.657301,9.702066667,0um_Ce,635.513829511111
9.70_1017.6573m/z,1017.657301,9.702066667,250um_Ce,531.578639311111
9.70_1017.6573m/z,1017.657301,9.702066667,Blanks,4425.3502726666675
9.70_1017.6573m/z,1017.657301,9.702066667,Media,1650.388551911111
9.71_603.4799m/z,603.4799114,9.709216667,0um_Ce,42.12267235777778
9.71_603.4799m/z,603.4799114,9.709216667,250um_Ce,17.183684349444444
9.71_603.4799m/z,603.4799114,9.709216667,Blanks,68.31844067333334
9.71_603.4799m/z,603.4799114,9.709216667,Media,49.34343417111111
9.71_633.4342m/z,633.4342429,9.709216667,0um_Ce,13.546007547444445
9.71_633.4342m/z,633.4342429,9.709216667,250um_Ce,5.207194291555556
9.71_633.4342m/z,633.4342429,9.709216667,Blanks,103.11954652333333
9.71_633.4342m/z,633.4342429,9.709216667,Media,29.01878402
9.71_820.5192m/z,820.5192272999999,9.709216667,0um_Ce,22.110041229999997
9.71_820.5192m/z,820.5192272999999,9.709216667,250um_Ce,18.81984388777778
9.71_820.5192m/z,820.5192272999999,9.709216667,Blanks,867.9688794
9.71_820.5192m/z,820.5192272999999,9.709216667,Media,289.28016497666664
9.72_1097.8014m/z,1097.8013970000004,9.722783332999999,0um_Ce,1.594902913
9.72_1097.8014m/z,1097.8013970000004,9.722783332999999,250um_Ce,0.23359510633333333
9.72_1097.8014m/z,1097.8013970000004,9.722783332999999,Blanks,126.24880174666667
9.72_1097.8014m/z,1097.8013970000004,9.722783332999999,Media,1702.5321203816666
9.72_1155.2769m/z,1155.276942,9.722783332999999,0um_Ce,310.5688434322222
9.72_1155.2769m/z,1155.276942,9.722783332999999,250um_Ce,80.26978880444445
9.72_1155.2769m/z,1155.276942,9.722783332999999,Blanks,570.2803187999999
9.72_1155.2769m/z,1155.276942,9.722783332999999,Media,221.20360951111107
9.72_1374.3381m/z,1374.338104,9.722783332999999,0um_Ce,1392.025938
9.72_1374.3381m/z,1374.338104,9.722783332999999,250um_Ce,978.3528836111112
9.72_1374.3381m/z,1374.338104,9.722783332999999,Blanks,946.8421953000001
9.72_1374.3381m/z,1374.338104,9.722783332999999,Media,975.7107829777779
9.72_1402.8985m/z,1402.898499,9.722783332999999,0um_Ce,34.607018151666665
9.72_1402.8985m/z,1402.898499,9.722783332999999,250um_Ce,6.269809260222222
9.72_1402.8985m/z,1402.898499,9.722783332999999,Blanks,129.62117240666666
9.72_1402.8985m/z,1402.898499,9.722783332999999,Media,91.27217250444444
9.72_872.2127m/z,872.2126719,9.722783332999999,0um_Ce,263.8349112656667
9.72_872.2127m/z,872.2126719,9.722783332999999,250um_Ce,757.6769747330001
9.72_872.2127m/z,872.2126719,9.722783332999999,Blanks,1477.2807426333331
9.72_872.2127m/z,872.2126719,9.722783332999999,Media,658.1734334422223
9.72_926.7144n,927.7216706,9.722783332999999,0um_Ce,2391.8467097888893
9.72_926.7144n,927.7216706,9.722783332999999,250um_Ce,440.03132432444437
9.72_926.7144n,927.7216706,9.722783332999999,Blanks,18551.121056666667
9.72_926.7144n,927.7216706,9.722783332999999,Media,14157.958856333333
9.73_193.1317m/z,193.1317337,9.729933333,0um_Ce,51.38210771111111
9.73_193.1317m/z,193.1317337,9.729933333,250um_Ce,49.734477837777774
9.73_193.1317m/z,193.1317337,9.729933333,Blanks,23.552562496666667
9.73_193.1317m/z,193.1317337,9.729933333,Media,34.137861971111114
9.73_269.2079m/z,269.2079359,9.729933333,0um_Ce,63.336809734444444
9.73_269.2079m/z,269.2079359,9.729933333,250um_Ce,63.62703608222222
9.73_269.2079m/z,269.2079359,9.729933333,Blanks,24.324731226666668
9.73_269.2079m/z,269.2079359,9.729933333,Media,35.11035311877777
9.73_616.4625m/z,616.4625462,9.729933333,0um_Ce,257.22730482222227
9.73_616.4625m/z,616.4625462,9.729933333,250um_Ce,222.0380021
9.73_616.4625m/z,616.4625462,9.729933333,Blanks,4111.864423
9.73_616.4625m/z,616.4625462,9.729933333,Media,1574.9023955777777
9.73_722.2245m/z,722.2245091,9.729933333,0um_Ce,0.0
9.73_722.2245m/z,722.2245091,9.729933333,250um_Ce,2.305177857222222
9.73_722.2245m/z,722.2245091,9.729933333,Blanks,1.738632305
9.73_722.2245m/z,722.2245091,9.729933333,Media,32.833783230444446
9.73_824.2127m/z,824.2127163,9.729933333,0um_Ce,0.0
9.73_824.2127m/z,824.2127163,9.729933333,250um_Ce,0.0
9.73_824.2127m/z,824.2127163,9.729933333,Blanks,1843.0117478333334
9.73_824.2127m/z,824.2127163,9.729933333,Media,117.68900450000001
9.74_471.1050m/z,471.1050286,9.737066667,0um_Ce,55.39284068222222
9.74_471.1050m/z,471.1050286,9.737066667,250um_Ce,60.69757793888889
9.74_471.1050m/z,471.1050286,9.737066667,Blanks,17.829746496666665
9.74_471.1050m/z,471.1050286,9.737066667,Media,18.194983153
9.75_1230.2947m/z,1230.294716,9.75135,0um_Ce,20.392523845666666
9.75_1230.2947m/z,1230.294716,9.75135,250um_Ce,6.007032606444444
9.75_1230.2947m/z,1230.294716,9.75135,Blanks,13.997670713333335
9.75_1230.2947m/z,1230.294716,9.75135,Media,19.709685059333335
9.76_853.5715m/z,853.5714868999999,9.7585,0um_Ce,0.6807456733333334
9.76_853.5715m/z,853.5714868999999,9.7585,250um_Ce,0.4442968791111112
9.76_853.5715m/z,853.5714868999999,9.7585,Blanks,3449.809674666667
9.76_853.5715m/z,853.5714868999999,9.7585,Media,82.296885625
9.77_249.1691m/z,249.1690798,9.772783333,0um_Ce,364.10360431111116
9.77_249.1691m/z,249.1690798,9.772783333,250um_Ce,348.93031822222224
9.77_249.1691m/z,249.1690798,9.772783333,Blanks,176.62015633000001
9.77_249.1691m/z,249.1690798,9.772783333,Media,189.97830531888886
9.77_309.1349m/z,309.1349313,9.772783333,0um_Ce,25.310159743333333
9.77_309.1349m/z,309.1349313,9.772783333,250um_Ce,30.134743823333338
9.77_309.1349m/z,309.1349313,9.772783333,Blanks,7.803330894333333
9.77_309.1349m/z,309.1349313,9.772783333,Media,11.511349853
9.77_477.3897m/z,477.38974569999993,9.772783333,0um_Ce,6.5578913547777775
9.77_477.3897m/z,477.38974569999993,9.772783333,250um_Ce,6.610557119111111
9.77_477.3897m/z,477.38974569999993,9.772783333,Blanks,601.1913601566667
9.77_477.3897m/z,477.38974569999993,9.772783333,Media,3.8080995976666663
9.77_562.8695m/z,562.8694575000002,9.765633333,0um_Ce,2.143190018111111
9.77_562.8695m/z,562.8694575000002,9.765633333,250um_Ce,0.8690150888888889
9.77_562.8695m/z,562.8694575000002,9.765633333,Blanks,0.9955546060000001
9.77_562.8695m/z,562.8694575000002,9.765633333,Media,0.8865254719999999
9.77_646.1687m/z,646.1686728999998,9.772783333,0um_Ce,0.0
9.77_646.1687m/z,646.1686728999998,9.772783333,250um_Ce,0.0
9.77_646.1687m/z,646.1686728999998,9.772783333,Blanks,1351.0857826333333
9.77_646.1687m/z,646.1686728999998,9.772783333,Media,4.408725225555555
9.77_685.4955m/z,685.4954741,9.765633333,0um_Ce,100.52020767444445
9.77_685.4955m/z,685.4954741,9.765633333,250um_Ce,190.12310349999998
9.77_685.4955m/z,685.4954741,9.765633333,Blanks,7245.222515833332
9.77_685.4955m/z,685.4954741,9.765633333,Media,235.81126751555556
9.77_701.4452m/z,701.445193,9.772783333,0um_Ce,38.22093722666667
9.77_701.4452m/z,701.445193,9.772783333,250um_Ce,9.327054967333334
9.77_701.4452m/z,701.445193,9.772783333,Blanks,2337.5863549
9.77_701.4452m/z,701.445193,9.772783333,Media,348.0002711644445
9.77_715.4636m/z,715.4635949,9.772783333,0um_Ce,11.990777961444444
9.77_715.4636m/z,715.4635949,9.772783333,250um_Ce,9.367279758111112
9.77_715.4636m/z,715.4635949,9.772783333,Blanks,124.46865892666665
9.77_715.4636m/z,715.4635949,9.772783333,Media,15.527044443333333
9.77_815.5581m/z,815.5580845,9.772783333,0um_Ce,756.8471865555556
9.77_815.5581m/z,815.5580845,9.772783333,250um_Ce,574.0573453222223
9.77_815.5581m/z,815.5580845,9.772783333,Blanks,2430.8798676666665
9.77_815.5581m/z,815.5580845,9.772783333,Media,1142.9614057888887
9.78_703.7124m/z,703.7124137999997,9.779916667,0um_Ce,2.929718044222222
9.78_703.7124m/z,703.7124137999997,9.779916667,250um_Ce,0.0
9.78_703.7124m/z,703.7124137999997,9.779916667,Blanks,0.086843736
9.78_703.7124m/z,703.7124137999997,9.779916667,Media,3.9381269711111107
9.79_413.2664m/z,413.2664368,9.78705,0um_Ce,2065.7068114444446
9.79_413.2664m/z,413.2664368,9.78705,250um_Ce,2164.9801202222225
9.79_413.2664m/z,413.2664368,9.78705,Blanks,1797.7205871666665
9.79_413.2664m/z,413.2664368,9.78705,Media,1183.7806875444446
9.79_469.3269m/z,469.3269445,9.7942,0um_Ce,210.6285966
9.79_469.3269m/z,469.3269445,9.7942,250um_Ce,219.46841083333334
9.79_469.3269m/z,469.3269445,9.7942,Blanks,172.70866419666663
9.79_469.3269m/z,469.3269445,9.7942,Media,123.69022655777776
9.79_505.2672m/z,505.26721110000005,9.7942,0um_Ce,50.11503648444444
9.79_505.2672m/z,505.26721110000005,9.7942,250um_Ce,50.09582939222222
9.79_505.2672m/z,505.26721110000005,9.7942,Blanks,16.919701473333333
9.79_505.2672m/z,505.26721110000005,9.7942,Media,26.98248365477778
9.79_547.3677m/z,547.3677034,9.78705,0um_Ce,115.30062142222222
