Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
0.71_1016.7984m/z,1016.798397,0.7099333329999999,0.7983970000000227,True,True,0.09600263991832388,0.08889520729243568,True,True, 0um_Ce 250um_Ce Media,3.0994740332250696,74.01795088,1.8693370578757242,4.996933648068816,1.007085520599025e-05,6.762910065336517e-05,4.169866387879667
1.94_366.1786m/z,366.17861569999997,1.941033333,0.17861570000002305,True,True,0.08149675170880917,0.07404909831744569,True,True, 0um_Ce 250um_Ce Media,0.34906880416565583,100.11981661444445,2.000520045456683,5.02151758983893,9.516613030502444e-06,6.437708814751653e-05,4.191268670863592
0.84_307.1160m/z,307.11604480000005,0.838483333,0.11604480000005425,True,True,0.2680424167962553,0.165359836265216,True,True, 0um_Ce 250um_Ce Media,0.15784290740422793,26.336647537222234,1.4205604916300352,5.029615424276835,9.340810805946726e-06,6.365589586274805e-05,4.196161365426286
2.05_174.0557m/z,174.05570780000005,2.054583333,0.05570780000005016,True,True,0.08193779446647803,0.058364099982198464,True,True, 0um_Ce 250um_Ce Media,2.063701908643318,41.085449777777775,1.6136880457197134,5.031461494096411,9.301189783483824e-06,6.365589586274805e-05,4.196161365426286
0.72_760.8231m/z,760.8231268,0.724216667,0.8231267999999545,True,True,0.051542915696048484,0.0448514881602374,True,True, 0um_Ce 250um_Ce Media,1.8423074171475384,161.49474674444446,2.208158399750675,5.060703330589588,8.695542246472962e-06,6.014961553951221e-05,4.220767144211118
0.64_285.9553m/z,285.9553209,0.639233333,0.9553209000000038,True,True,0.3367838715599233,0.12839211765340933,True,True, 0um_Ce 250um_Ce Media,0.0341771077617703,116.51099689555555,2.0663669182003592,5.070374439776622,8.504045207358146e-06,5.927061811189011e-05,4.227160543636917
0.71_616.9390m/z,616.9389937000002,0.7099333329999999,0.9389937000001964,True,True,0.15281073849368812,0.17656017505665192,True,True, 0um_Ce 250um_Ce Media,0.2813617100279326,33.92400377888888,1.5305071029144142,5.082194260955884,8.275719060257812e-06,5.811955370562738e-05,4.235677729266093
0.91_856.2793m/z,856.2792947999999,0.909183333,0.2792947999998887,True,True,0.12229721840130285,0.0926550003433754,True,True, 0um_Ce 250um_Ce Media,3.9730536136415173,138.25868961111112,2.1406924364075426,5.0971911501121445,7.994822939005882e-06,5.6578746952964704e-05,4.247346675073426
0.73_616.8177m/z,616.8176655,0.73135,0.8176654999999755,True,True,0.06307048476118013,0.062495834203856064,True,True, 0um_Ce 250um_Ce Media,2.5015730073135045,107.43253303333334,2.031135815603391,5.111531567860113,7.73514451757331e-06,5.516537175323601e-05,4.258333450813807
1.24_212.0554m/z,212.0554204,1.236716667,0.0554204000000027,True,True,0.05339611127060148,0.03472834007110854,True,True, 0um_Ce 250um_Ce Media,2.0647698486787283,96.33108571222222,1.9837664550870564,5.1165380974735255,7.646486084755803e-06,5.495911873418233e-05,4.259960239775839
1.99_231.1352m/z,231.1351875,1.9910166669999998,0.13518750000000068,True,True,0.08369202656039915,0.07195346749723132,True,True, 0um_Ce 250um_Ce Media,0.3161617742017425,89.61712021000002,1.9523909840202216,5.138216914533113,7.274163953630027e-06,5.269473100267421e-05,4.278232808143515
1.25_279.1015m/z,279.1015397,1.251,0.10153969999998937,True,True,0.5256924611653125,0.16374433664242088,True,True, Media,0.01,26.974908805555557,1.4309599851321142,5.146307583349575,7.139904726116696e-06,5.213263768275683e-05,4.282890301121583
2.16_180.5476m/z,180.5475758,2.161716667,0.5475758000000042,True,True,0.5416285475066522,0.19281163820957206,True,True, 0um_Ce 250um_Ce,100.0,40.84622529777778,1.6111519284794251,5.150683205094129,7.068329636039655e-06,5.2022906121251854e-05,4.283805390756631
0.64_110.9997n,112.00698390000001,0.639233333,0.006983899999994493,True,True,0.05964141089399985,0.07065505198111972,True,True, 0um_Ce 250um_Ce Media,0.5635466515169317,74.17191567555554,1.8702394958997408,5.153853477537804,7.016919956415186e-06,5.2022906121251854e-05,4.283805390756631
2.40_257.1519m/z,257.151875,2.396083333,0.1518750000000182,True,True,0.09811853719515032,0.08732848044392784,True,True, 0um_Ce 250um_Ce Media,0.3625852048431153,102.77775739333332,2.0118991371638444,5.171193661315457,6.74227308095077e-06,5.043001003637975e-05,4.2973109454093
3.09_567.2192m/z,567.2192017000001,3.08665,0.21920170000009875,True,True,0.32440070923413444,0.0653434827436401,True,True, 0um_Ce 250um_Ce,100.0,287.69142379999994,2.458926915585665,5.171972854313721,6.730187221748446e-06,5.043001003637975e-05,4.2973109454093
0.73_614.8188m/z,614.8188087,0.73135,0.8188086999999769,True,True,0.07514020255593562,0.05992720231737975,True,True, 0um_Ce 250um_Ce Media,2.042749262646117,78.56880892333334,1.895250169436804,5.191086484953026,6.44040999087102e-06,4.896840654215982e-05,4.310084027923921
0.61_300.1594m/z,300.1594126,0.610666667,0.15941259999999602,True,True,0.5411991679085789,0.1640400557510897,True,True, Media,0.01,58.65762527,1.7683244767657191,5.223871718107513,5.972116648989007e-06,4.578622764224905e-05,4.3392651368095825
1.20_359.1403m/z,359.1403127,1.200716667,0.1403126999999813,True,True,0.14761220289080856,0.1248208110611644,True,True, 0um_Ce 250um_Ce Media,0.2953652564071977,91.63829669111112,1.9620770082287715,5.248512203608987,5.642710851905262e-06,4.362431919120034e-05,4.360271337655963
0.80_627.2171n,650.2063013,0.802766667,0.2063012999999501,True,True,0.021902685175812123,0.01965673428790723,True,True, 0um_Ce 250um_Ce Media,1.3085676622537488,44474.24580888889,4.648108592083337,5.275021313858996,5.308583906682426e-06,4.138895927243925e-05,4.383115493819567
0.80_440.1270n,881.2604028999997,0.7956333329999999,0.2604028999998036,True,True,0.0439811338107216,0.040340070486602105,True,True, 0um_Ce 250um_Ce Media,2.466333536877588,681.7130849888889,2.833601630046472,5.2963541906180005,5.054123028314092e-06,3.9741822102982604e-05,4.400752225018607
2.99_251.1029m/z,251.1029293,2.9942666669999998,0.10292929999999956,True,True,0.4907201541439269,0.07604400106153389,True,True, 0um_Ce 250um_Ce Media,61.017736186445646,55.81911894666666,1.7467829772686871,5.332742742251363,4.647905160082287e-06,3.686269609720434e-05,4.433412904132727
0.71_189.1604m/z,189.1604312,0.7099333329999999,0.16043120000000502,True,True,0.08262688189620625,0.08224644746585194,True,True, 0um_Ce 250um_Ce Media,2.269574351147304,39.83264382,1.6002391328801182,5.351226899727079,4.454234734607711e-06,3.563387787686169e-05,4.448136912735135
1.17_233.1121m/z,233.1120535,1.17285,0.1120535000000018,True,True,0.17666760829745196,0.1662815788413192,True,True, 0um_Ce 250um_Ce Media,0.06396897076103822,126.14570564444445,2.1008724704963524,5.377284426132772,4.194841673799123e-06,3.385310824469468e-05,4.470401450123689
0.93_332.5823n,333.5895974,0.9306,0.5895974000000024,True,True,0.021211027228311474,0.02062346397063249,True,True, 0um_Ce 250um_Ce Media,1.2165361623264146,1693.3608106666668,3.228749504704469,5.383659010666911,4.133719364585167e-06,3.3655060313436756e-05,4.472949626804775
0.74_80.9485m/z,80.94852991,0.7385,0.9485299100000048,True,True,0.06193151061893588,0.0548872754357432,True,True, 0um_Ce 250um_Ce Media,2.622712346247909,60.99597701333334,1.7853011920841146,5.394649237291887,4.030424245460293e-06,3.3107056301995265e-05,4.480079432616513
2.07_200.0926m/z,200.0925975,2.068866667,0.09259750000001077,True,True,0.1381623427411523,0.127923110704647,True,True, 0um_Ce 250um_Ce Media,5.602564365542076,96.787575983,1.9858196132142163,5.396929425640796,4.009318651521092e-06,3.3107056301995265e-05,4.480079432616513
2.03_348.7055m/z,348.70545350000015,2.0331666669999997,0.7054535000000897,True,True,0.0979760095903346,0.05982312851815218,True,True, 0um_Ce 250um_Ce Media,0.23851779589804195,165.07830137777782,2.2176899914262806,5.464817567708079,3.4291180184276016e-06,2.867989615412176e-05,4.542422425520749
2.86_374.2294m/z,374.22943219999996,2.859283333,0.2294322000000193,True,True,0.2351893025908824,0.1435218568854223,True,True, 0um_Ce 250um_Ce Media,0.07941334349292,160.82261098888893,2.2063471086994912,5.547652555720391,2.8336580724097615e-06,2.3917114005660372e-05,4.621291226315459
2.15_511.2471m/z,511.2470714,2.147433333,0.2470713999999816,True,True,0.2788817429744969,0.12903937873658786,True,True, 0um_Ce 250um_Ce Media,0.03913220164754458,95.78784988,1.981310424895692,5.550517864138499,2.815024220392807e-06,2.3917114005660372e-05,4.621291226315459
0.91_751.7341m/z,751.7340606,0.909183333,0.7340606000000207,True,True,0.02330531211482029,0.01941778301861209,True,True, 0um_Ce 250um_Ce Media,1.5617172771836532,1460.7690592222225,3.1645815614283372,5.556620115157484,2.7757470366651634e-06,2.386623620310234e-05,4.622216065497138
2.05_327.1723m/z,327.1722653,2.04745,0.1722652999999923,True,True,0.08667118731678848,0.08067132609658688,True,True, 0um_Ce 250um_Ce Media,0.17575953018852725,131.45752704444445,2.1187854581508483,5.56072669896086,2.7496239440871757e-06,2.3864660646794354e-05,4.6222447368800745
1.48_195.0762m/z,195.0762375,1.4788,0.07623749999999062,True,True,0.05751651548558132,0.059344510995228014,True,True, 0um_Ce 250um_Ce Media,2.7706475866972857,178.95521137777774,2.2527443500557642,5.570026304902799,2.691371784546697e-06,2.3581543255075822e-05,4.627427776627182
2.77_336.1908m/z,336.1908423,2.7733,0.1908422999999857,True,True,0.440496653429566,0.0858008303923182,True,True, 0um_Ce 250um_Ce Media,0.028307489231227088,55.78519816555556,1.7465189801600949,5.592042580129785,2.558335044255953e-06,2.263142539149497e-05,4.64528809208301
2.54_495.2309m/z,495.2309148,2.53835,0.23091479999999365,True,True,0.1701338697469093,0.1464366398233799,True,True, 0um_Ce 250um_Ce Media,0.12777916948358026,361.28919682222227,2.557854975598908,5.60495920783577,2.483366350558571e-06,2.2181524684600827e-05,4.654008605195387
1.43_185.0928m/z,185.0928167,1.428816667,0.092816699999986,True,True,0.03681507613840995,0.0272791774257951,True,True, 0um_Ce 250um_Ce Media,1.9887383877125564,198.1554113111111,2.2970059367280755,5.626468346728189,2.3633696455416234e-06,2.131666739115974e-05,4.671280691144552
0.93_229.0530m/z,229.0529852,0.9306,0.05298519999999485,True,True,0.022317246481167053,0.02104993615029032,True,True, 0um_Ce 250um_Ce Media,1.352701683621535,772.5081164888887,2.8879030511102304,5.6336949892620565,2.324368657991014e-06,2.1172466983680525e-05,4.674228535699144
2.01_429.2236m/z,429.2236035,2.01245,0.22360350000002427,True,True,0.5340159819517672,0.08658226368186171,True,True, 250um_Ce Media,0.01,181.08488366666663,2.2578821984413096,5.654133252074165,2.2175159277715316e-06,2.0401146535498088e-05,4.690345424728609
1.21_179.5972m/z,179.5971711,1.20815,0.5971710999999971,True,True,0.22391814664103726,0.15243954726554515,True,True, 0um_Ce 250um_Ce Media,26.825340112874308,27.844379817777767,1.4447375492246497,5.6993340999709865,1.9983239802900962e-06,1.8570283453200897e-05,4.7311814672229815
2.03_427.1422m/z,427.1422428999999,2.0331666669999997,0.1422428999998715,True,True,0.1091626892751866,0.0992562198595773,True,True, 0um_Ce 250um_Ce Media,4.636188802234803,67.35577737,1.8283748528028947,5.729087510146204,1.8660036540385499e-06,1.75175853236272e-05,4.756525758493144
1.91_342.6851m/z,342.6851392,1.9053333330000002,0.6851391999999805,True,True,0.773672934872435,0.1919435976069841,True,True, Media,0.01,85.43813748555556,1.9316517723558035,5.745315933033569,1.797562779515261e-06,1.704904904282516e-05,4.768299839954259
2.35_179.0423m/z,179.04225669999997,2.346683333,0.0422566999999674,True,True,0.2146237456106059,0.07381207751377457,True,True, 0um_Ce 250um_Ce,100.0,66.2756461,1.821353970223268,5.746589263149829,1.7923001323083537e-06,1.704904904282516e-05,4.768299839954259
0.71_1152.7716m/z,1152.771633,0.7099333329999999,0.7716330000000653,True,True,0.2295426825488864,0.09389000248298912,True,True, 0um_Ce 250um_Ce Media,8.19356904483873,41.547114703333335,1.6185408689882281,5.777447672101928,1.6693689364188847e-06,1.6166520226372357e-05,4.791383450045221
1.42_246.1459m/z,246.14589759999998,1.4216666669999998,0.14589760000001206,True,True,0.5250328307198172,0.16898232939476282,True,True, Media,0.01,36.48847833888889,1.5621557525725622,5.8152311408337685,1.5302728009203282e-06,1.497713805156066e-05,4.824571167087912
0.75_1071.2754m/z,1071.275356,0.752783333,0.27535600000010163,True,True,0.23194812405361545,0.11197399290077904,True,True, 0um_Ce 250um_Ce Media,0.08863894606992634,122.63527671111108,2.088615415347597,5.845890784838097,1.4259661464954874e-06,1.4106331771783317e-05,4.8505859060464775
2.25_553.2707m/z,553.2706829,2.2467,0.27068289999999706,True,True,0.2866981149378408,0.12357644823001407,True,True, 0um_Ce 250um_Ce Media,0.02634604106997941,145.51669553333332,2.1629128239888145,5.872370597508558,1.3416196251725393e-06,1.3416196251725393e-05,4.872370597508558
2.40_685.3576m/z,685.3576324,2.396083333,0.3576324000000568,True,True,0.3962881471636705,0.1506204368368691,True,True, 0um_Ce 250um_Ce Media,0.015494490616696076,95.56102417777778,1.98028079566526,5.891688293003442,1.2832512825688982e-06,1.2973529450147103e-05,4.8869418579789805
1.30_165.5441m/z,165.5441398,1.300983333,0.5441398000000106,True,True,0.07341311822055857,0.0681543760856571,True,True, 0um_Ce 250um_Ce Media,3.1426794528700066,117.5816772222222,2.0703396508110563,5.924125639370002,1.1908974371088753e-06,1.2173618246001836e-05,4.914580321463772
2.47_553.2889m/z,553.2888863,2.474783333,0.28888629999994464,True,True,0.51713335322036,0.14439821476856854,True,True, 250um_Ce Media,0.01,122.88647327777778,2.089504080574578,5.941574893063772,1.1439975831084558e-06,1.1825592993930104e-05,4.92717707236313
2.15_239.0801n,240.08733059999997,2.154566667,0.08733060000000137,True,True,0.1010336618510848,0.028409695707333458,True,True, 0um_Ce 250um_Ce Media,37.050878813793936,675.7383510222221,2.8297785676813434,5.947510793953059,1.1284678902434568e-06,1.179761885254523e-05,4.928205638757673
0.82_775.2791m/z,775.2790532,0.8242,0.2790532000000212,True,True,0.4849463552178343,0.14862476760959806,True,True, 0um_Ce Media,0.03314837048989816,51.49670768777778,1.7117794644055362,6.0151006729331336,9.658269666257296e-07,1.0213342635582428e-05,4.990832098206197
2.09_193.0958m/z,193.09575690000003,2.090283333,0.09575690000002623,True,True,0.053331994994741935,0.05994737318326136,True,True, 0um_Ce 250um_Ce Media,5.104059488782383,147.11772017777778,2.1676649862009123,6.041395457403184,9.090851060822328e-07,9.725096483670397e-06,5.012106081301197
0.73_606.7903m/z,606.7902857,0.73135,0.7902857000000267,True,True,0.10574841731993953,0.0927963445723985,True,True, 0um_Ce 250um_Ce Media,3.1735216816944125,41.08553623222222,1.6136889595870036,6.048717203533412,8.938873605757182e-07,9.67501613799601e-06,5.0143483019021495
1.21_314.0859m/z,314.08593989999997,1.20815,0.08593990000002805,True,True,0.04954090165433274,0.0495917637344506,True,True, 0um_Ce 250um_Ce Media,1.9485970128873409,203.40792091111112,2.3083678607844043,6.073499163652848,8.443078678421761e-07,9.247181409700024e-06,5.033990622369174
0.92_647.1981m/z,647.1980698,0.916316667,0.19806979999998475,True,True,0.019005942870793,0.017890093940766308,True,True, 0um_Ce 250um_Ce Media,1.2547076938868833,3519.5236910000012,3.546483892919277,6.087497445885655,8.175278458644179e-07,9.061754436087524e-06,5.042787710916173
1.20_187.0654m/z,187.0654479,1.200716667,0.06544790000000944,True,True,0.06767925084359992,0.0620951640408721,True,True, 0um_Ce 250um_Ce Media,2.646444855835996,68.64765150444445,1.836625684236913,6.10997263040758,7.762960378965294e-07,8.709662864204963e-06,5.0599986554457415
2.60_502.2645m/z,502.26452249999994,2.602616667,0.2645224999999982,True,True,0.3287852570137342,0.19665549889657008,True,True, 0um_Ce 250um_Ce Media,0.04328660152978752,215.5588417333333,2.333565841326969,6.129452696067274,7.422450396532551e-07,8.430437487419686e-06,5.074149887600369
2.84_277.1536m/z,277.1535832,2.8378666669999997,0.15358320000001413,True,True,0.3619485337704229,0.11228365375978924,True,True, 0um_Ce 250um_Ce Media,0.01774980191483503,27.825464202222232,1.4444424182459903,6.162342707322103,6.881090863775092e-07,7.913254493341355e-06,5.101644866968491
2.74_493.1993m/z,493.19931629999996,2.744733333,0.19931630000002087,True,True,0.10609309635250908,0.0687460968037586,True,True, 0um_Ce 250um_Ce Media,0.2953864908866188,104.30981208444445,2.0183251630161663,6.208452556394283,6.18795922946446e-07,7.206231001401649e-06,5.142291820339169
1.88_460.1690m/z,460.16899620000004,1.8839,0.16899619999998094,True,True,0.185706647282357,0.1175526884681228,True,True, 0um_Ce 250um_Ce Media,18.593744499143348,44.61821336333333,1.6495121759437756,6.336335427975961,4.6096141281815093e-07,5.436980766573062e-06,5.264642203320887
1.70_307.0805m/z,307.080488,1.698933333,0.08048800000000256,True,True,0.7433446450938012,0.1310001466146517,True,True, Media,0.01,136.36636072222223,2.134707250419388,6.341279053275505,4.55743986327306e-07,5.436980766573062e-06,5.264642203320887
1.23_154.0504m/z,154.0503871,1.229566667,0.05038709999999469,True,True,0.08474651320238512,0.03756774512700237,True,True, 0um_Ce 250um_Ce Media,36.924049133868884,882.037551111111,2.9454870748066417,6.387007221713568,4.101972819192673e-07,4.9655460442858676e-06,5.304032986648804
0.65_303.1894m/z,303.1893624,0.653516667,0.1893623999999932,True,True,0.7510243171338964,0.12966422926514765,True,True, Media,0.01,73.1780279111111,1.8643807014219367,6.404794742039572,3.9373612059634506e-07,4.829829745981833e-06,5.316068178085716
1.27_186.0565m/z,186.05649409999998,1.265283333,0.05649410000000898,True,True,0.37657231580086,0.1854493703078265,True,True, 0um_Ce 250um_Ce Media,19.254202319151915,22.782670195555557,1.3576046233091688,6.42244698375174,3.7805328512163725e-07,4.700121923133869e-06,5.327890876137161
2.13_351.1807m/z,351.18065789999997,2.126,0.18065790000002835,True,True,0.11274024794598307,0.09081716855411236,True,True, 0um_Ce 250um_Ce Media,0.20888202575566397,207.62498038888884,2.31727960443839,6.424642179943769,3.761471885077587e-07,4.700121923133869e-06,5.327890876137161
2.25_495.2392m/z,495.2392133,2.25385,0.2392133000000172,True,True,0.2161041538725169,0.17742614393383288,True,True, 0um_Ce 250um_Ce Media,0.1696960267118024,164.19480535555556,2.215359413190828,6.4256090853182695,3.7531067276219756e-07,4.700121923133869e-06,5.327890876137161
2.58_441.2287m/z,441.22872160000003,2.5812,0.2287215999999717,True,True,0.3271230519048423,0.08418366401333942,True,True, 250um_Ce Media,0.01,53.42493797666666,1.7277440266450532,6.433018518547732,3.6896186550450424e-07,4.700121923133869e-06,5.327890876137161
0.79_412.1259m/z,412.12594310000003,0.788483333,0.12594309999997222,True,True,0.06887045893219157,0.0590992253821234,True,True, 0um_Ce 250um_Ce Media,0.11927743100128678,1409.7996525555554,3.1491573992002033,6.48919817225878,3.241916521901091e-07,4.260804571641434e-06,5.370508384927481
0.84_348.0754m/z,348.07541269999996,0.838483333,0.07541270000001532,True,True,0.12535579679276687,0.1128103430151703,True,True, 0um_Ce 250um_Ce Media,0.18767990626819134,52.329841272222225,1.7187494174321445,6.491006462069804,3.228446083802798e-07,4.260804571641434e-06,5.370508384927481
1.17_509.1484m/z,509.14841320000005,1.17285,0.14841320000004998,True,True,0.0824325824439033,0.06756630551913959,True,True, 0um_Ce 250um_Ce Media,3.1524907545884164,95.94200551555555,1.9820087924625427,6.500548990990474,3.1582827553222704e-07,4.260804571641434e-06,5.370508384927481
2.12_425.2119m/z,425.21189780000003,2.11885,0.21189779999997427,True,True,0.05829829096697355,0.05016297385830491,True,True, 0um_Ce 250um_Ce Media,0.20326011944558905,1232.4429786333335,3.0907668349368835,6.520473381207773,3.016661764831954e-07,4.1422818263364144e-06,5.382760356563044
2.00_534.2044m/z,534.2043852,1.9981666669999998,0.204385200000047,True,True,0.7531687389579125,0.13795743604919855,True,True, Media,0.01,45.92244444555556,1.6620249974422023,6.560883234371268,2.7486330589354605e-07,3.831427900334278e-06,5.416639342567581
3.92_166.0868m/z,166.0868186,3.9186333330000003,0.08681859999998665,True,True,0.5040182464801314,0.0173348878765256,True,True, 0um_Ce 250um_Ce,100.0,7377.308550222223,3.8678979478689266,6.568365794917068,2.701681849348608e-07,3.823918925231876e-06,5.417491324214368
0.77_1170.3860n,1193.378678,0.767066667,0.37867800000003626,True,True,0.4283700557386107,0.18428880097318606,True,True, 0um_Ce 250um_Ce Media,0.16048074166139326,241.3963746888889,2.3827307435391543,6.725900362030896,1.8797480283438985e-07,2.702137790744354e-06,5.568292508669228
5.07_180.1026m/z,180.1026425,5.0709,0.10264250000000176,True,True,0.02014264704371536,0.02072588838492329,True,True, 0um_Ce 250um_Ce Media,24.152282715433426,7833.2177572222245,3.8939401997515306,6.732242086816678,1.8524987055457126e-07,2.702137790744354e-06,5.568292508669228
2.03_410.6934m/z,410.69340389999996,2.0331666669999997,0.6934039000000212,True,True,0.402343684200988,0.14822971713102095,True,True, 0um_Ce 250um_Ce Media,0.0532239701101806,79.27251462366667,1.899122634777998,6.741383051774102,1.8139150670393205e-07,2.6916159059293143e-06,5.569986913926801
2.10_462.2574m/z,462.25737580000003,2.104566667,0.25737579999997706,True,True,0.6143715691601995,0.09528381523314128,True,True, Media,0.01,73.83846107333333,1.868282636632101,6.761292298581156,1.7326374668336073e-07,2.613158146699867e-06,5.582834306246368
2.51_279.1349m/z,279.1349,2.5104833330000003,0.134900000000016,True,True,0.10058553855553927,0.04933746246968862,True,True, 0um_Ce 250um_Ce Media,5.3610169605375,148.8797707777778,2.1728356914632343,6.789901605532865,1.6221775789304623e-07,2.4873389543600423e-06,5.604265028570953
1.90_440.2170m/z,440.21696910000014,1.8981833330000002,0.21696910000014213,True,True,0.7508370414143006,0.13177605100713682,True,True, Media,0.01,57.411852284444464,1.7590015587808083,6.822133973726378,1.5061423708218034e-07,2.34856098501027e-06,5.629198158022967
2.58_332.2156m/z,332.2155742,2.5812,0.21557419999999186,True,True,0.24562429167240424,0.11486598309037005,True,True, 0um_Ce 250um_Ce Media,0.03825120750109672,295.9506007666667,2.4712192259074115,6.836235123030856,1.4580246854301e-07,2.3127288113718825e-06,5.635875289248238
2.07_456.2345m/z,456.23445610000016,2.068866667,0.2344561000001022,True,True,0.21491120352378665,0.07250405246905134,True,True, 0um_Ce 250um_Ce Media,0.08830277933123312,171.94597446666666,2.2353920127408866,6.866531067962062,1.3597808856680184e-07,2.194734061078205e-06,5.658618096288998
2.10_373.2065m/z,373.20649289999994,2.097433333,0.20649290000000065,True,True,0.08312701456124906,0.08313980611417958,True,True, 0um_Ce 250um_Ce Media,0.1430530898784492,693.9730980444446,2.8413426353002427,6.884205965986098,1.3055515779569778e-07,2.144834735215035e-06,5.668606165646743
2.08_408.1985m/z,408.19849730000004,2.076,0.19849729999998544,True,True,0.07146962272290898,0.057989515446352474,True,True, 0um_Ce 250um_Ce Media,0.32884245742003065,161.1038335333334,2.2071058747616417,6.980375861446992,1.0462226995855434e-07,1.750045242943091e-06,5.756950723595681
0.77_483.0214m/z,483.0213516,0.767066667,0.02135160000000269,True,True,0.08441700685082265,0.05710504645906304,True,True, 0um_Ce 250um_Ce Media,6.7589824417093,188.3861825888889,2.2750490457739327,7.049437043962886,8.924069749838287e-08,1.5203970684909674e-06,5.818042976440299
1.99_362.1917m/z,362.191714,1.9910166669999998,0.1917139999999904,True,True,0.06156912198558394,0.06832660632876544,True,True, 0um_Ce 250um_Ce Media,0.06503716537347025,968.3386301,2.986027257583531,7.072140865257496,8.469526568966026e-08,1.4701819704620272e-06,5.8326289075127296
2.45_561.2826m/z,561.2825567000001,2.446216667,0.2825567000001001,True,True,0.2601635379630196,0.11252424479482598,True,True, 250um_Ce Media,0.01,868.4960043222222,2.9387678247349864,7.1049876164537045,7.852580252709633e-08,1.3893026600947812e-06,5.857203132742948
1.20_124.0401m/z,124.0400531,1.200716667,0.0400530999999944,True,True,0.03338628851887375,0.03464652743686725,True,True, 0um_Ce 250um_Ce Media,4.214872705390974,743.0760421333333,2.871033259237107,7.124818614802668,7.502074717002907e-08,1.3533154391456226e-06,5.868600963555049
2.94_380.2178m/z,380.2177812,2.9371333330000002,0.21778119999999035,True,True,0.7404829577011719,0.12344758515995605,True,True, Media,0.01,45.849889231111106,1.6613382907939285,7.201473231669008,6.288206111371171e-08,1.1570299244922956e-06,5.936655408659472
1.17_1153.3868m/z,1153.386757,1.1657,0.3867569999999887,True,True,0.3303195821245151,0.18372335568468373,True,True, 0um_Ce 250um_Ce Media,0.031910328444461726,115.05069103777777,2.060889231548708,7.20411254537975,6.25010703192429e-08,1.1570299244922956e-06,5.936655408659472
5.08_134.0604m/z,134.0604301,5.07805,0.06043009999999072,True,True,0.1969036990910128,0.05252842568792837,True,True, 0um_Ce 250um_Ce,100.0,291.12802030000006,2.4640840071428043,7.22602652853675,5.942558578553297e-08,1.1389903942227154e-06,5.9434799385667825
1.94_456.9189m/z,456.9188827,1.941033333,0.9188826999999832,True,True,0.11731684664667495,0.08576655353602029,True,True, 0um_Ce 250um_Ce Media,0.04063274313882791,431.03561422111113,2.6345131551275696,7.255861024374982,5.548032233626554e-08,1.0859977989226447e-06,5.964171054965145
0.72_271.9508n,566.8903117000001,0.7170833329999999,0.8903117000000975,True,True,0.019992001960910808,0.021307973525168455,True,True, 0um_Ce 250um_Ce Media,1.7439445610576585,1988.9258516666669,3.2986185926708105,7.304301888884094,4.9624724773877935e-08,9.924944954775587e-07,6.003271893220113
3.58_163.1003n,164.10762549999995,3.5844166669999997,0.10762549999995484,True,True,0.12235473249250865,0.0438094592533645,True,True, 0um_Ce 250um_Ce Media,41.9513411619428,324.1241777888889,2.510711428096879,7.351287800015593,4.453610169541366e-08,9.105158568840125e-07,6.040712486445381
2.14_449.2236m/z,449.2235818,2.140283333,0.22358179999997674,True,True,0.0771049815091374,0.06094424955033149,True,True, 0um_Ce 250um_Ce Media,0.09054897410874037,786.2147330111111,2.8955411778782145,7.371226065944223,4.253769314566123e-08,8.89424493045644e-07,6.050890915084855
2.47_369.7279m/z,369.72791800000016,2.467633333,0.7279180000001021,True,True,0.45067158679909103,0.08413627151011031,True,True, Media,0.01,190.87136724444443,2.2807407844419214,7.387977565300673,4.092818017831239e-08,8.756726921871488e-07,6.057658193534705
2.60_506.2609m/z,506.26087889999997,2.5954833330000002,0.2608789000000229,True,True,0.2079308798276565,0.11695327799655746,True,True, 0um_Ce 250um_Ce Media,0.06827359792847174,228.55907050000002,2.3589984611971326,7.409791338370184,3.892321109866255e-08,8.526036716849893e-07,6.069252801422529
2.01_125.0319n,251.0786879,2.0053,0.07868790000000557,True,True,0.1282238970463723,0.04357089468667338,True,True, 0um_Ce 250um_Ce Media,10.774356730038868,184.87531954444444,2.266878937654139,7.440356369226488,3.627802458439073e-08,8.140434784790116e-07,6.089352398600668
0.72_196.0944n,219.0835768,0.724216667,0.08357680000000299,True,True,0.2541710426819288,0.056629601968221324,True,True, Media,0.01,270.94354669999996,2.4328788114991533,7.469260930289908,3.394212821916661e-08,7.80668949040832e-07,6.1075330942723145
2.02_386.1882m/z,386.1882088,2.019583333,0.188208799999984,True,True,0.0371661689903843,0.03124024293943333,True,True, 0um_Ce 250um_Ce Media,0.3445564241758739,662.1605416511112,2.8209632974463075,7.505580622351323,3.121902802938336e-08,7.364488663341715e-07,6.132857402032267
1.82_251.1509m/z,251.15088250000002,1.8203333330000002,0.15088249999999448,True,True,0.022843198604354336,0.018168077666589896,True,True, 0um_Ce 250um_Ce Media,0.5002202827925915,870.8193074555555,2.93992804947844,7.512521217061812,3.0724072619392526e-08,7.364488663341715e-07,6.132857402032267
