Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
0.66_213.0983m/z,213.0983002,0.66065,0.09830019999998284,True,True,0.14508067762449284,0.1618703041621048,False, Media insource,,,,
0.72_258.9007m/z,258.9007185,0.724216667,0.9007184999999822,True,True,0.15888316432991398,0.10981967229873496,True, 0um_Ce 250um_Ce Media,1.1846696966497248,0.3968442954676772,0.2444848705744797,0
0.71_975.3174m/z,975.3173776,0.7099333329999999,0.31737760000009985,True,True,0.3433862729168422,0.36165700404599466,True, 0um_Ce 250um_Ce cv,0.6811649080345205,0.4401456291534811,-0.5539239821090753,
2.21_224.6317m/z,224.6316831,2.211,0.6316830999999752,True,True,0.17838222759145886,0.18949205655237364,False, Media insource,,,,
1.96_485.2448m/z,485.2448484,1.96245,0.2448484000000235,True,True,0.8304535933166395,0.2389154888298109,True, 250um_Ce Media cv,2.0966975046281062,0.1218962129965915,1.0681187355154576,
2.57_163.0406m/z,163.0405521,2.57405,0.0405520999999851,True,True,0.3572358736723077,0.15327337806394994,True, 0um_Ce 250um_Ce Media cv,1.6580656354293282,1.3195618530792954,0.7295011178313463,
0.96_124.5212n,272.0626396,0.959316667,0.06263960000001134,True,True,0.18444761949520305,0.1729855461979908,True, 0um_Ce 250um_Ce Media,1.1537632410107683,0.2956828751367153,0.20634720486429448,0
3.28_485.1068m/z,485.1067853,3.27875,0.10678530000001274,True,True,0.15345765306898618,0.12696265697826206,True, 0um_Ce 250um_Ce,0.5939101729534373,0.4368304194957659,-0.751683350451202,3
3.63_165.0712m/z,165.07120580000003,3.62725,0.07120580000002974,True,True,0.8999110551885181,0.8157148676471518,False, 250um_Ce cv insource,100.0,2.864214775783913,6.6438561897747235,
1.93_303.6738m/z,303.6738314,1.92675,0.6738313999999832,True,True,0.2281358035334038,0.2836980538774055,False, Media insource,,,,
1.94_381.7027m/z,381.7027465,1.941033333,0.7027464999999893,True,True,0.1887942493717208,0.17892571905362206,False, Media insource,,,,
2.27_197.0569m/z,197.0569379,2.268116667,0.05693790000000831,True,True,0.1625728346910036,0.14992667835960313,False, 250um_Ce insource,100.0,3.0461893091894168,6.6438561897747235,
1.34_146.1296m/z,146.12957340000003,1.336683333,0.1295734000000266,True,True,0.12871855865264434,0.15082207940918446,False, Media insource,,,,
3.45_249.0741m/z,249.074119,3.449433333,0.07411899999999605,True,True,0.22656643260527795,0.1913680868461826,True, 250um_Ce,100.0,1.25045991882664,6.6438561897747235,18
2.51_521.7805m/z,521.7805036,2.5104833330000003,0.7805035999999745,True,True,0.1876939660299687,0.1905578545861236,False, Media insource,,,,
0.83_221.6431n,222.6503645,0.831333333,0.6503644999999949,True,True,0.6414870530252965,0.3173297154676415,False, Media cv insource,0.01,,-6.6438561897747235,
3.55_271.1910m/z,271.1910422,3.5487,0.19104219999996985,True,True,0.3281863761179675,0.3145213270121505,False, 0um_Ce 250um_Ce cv insource,0.7394246890717411,0.4225028689360895,-0.4355248795922439,
2.07_302.6683m/z,302.6683183,2.068866667,0.6683183000000099,True,True,0.21929647591934925,0.1691402150663451,False, Media insource,,,,
3.02_523.2557m/z,523.2557456999998,3.015683333,0.2557456999999204,True,True,0.23621560620668736,0.2743793907758599,False, Media insource,,,,
2.00_135.0816m/z,135.0815921,1.998166667,0.08159209999999463,True,True,0.9074563874051428,0.9256770401379232,False, Media cv insource,2.183769730190059,0.12894789567151307,1.1268207378386648,
2.35_275.6568m/z,275.6567898,2.353816667,0.6567898000000127,False,True,,,True, relfil,,,,
0.60_182.7792m/z,182.7791669,0.596383333,0.7791669000000071,True,True,0.1647819218940254,0.12247302271802747,False, Media insource,,,,
0.74_271.0412m/z,271.04116580000004,0.7385,0.04116580000004433,True,True,0.11651230912024205,0.12063029859714568,False, Media insource,,,,
0.70_177.0619m/z,177.0619197,0.69565,0.06191970000000424,True,True,0.1135303050672352,0.07712613118123797,False, Media insource,,,,
2.24_425.7219m/z,425.721907,2.239566667,0.7219070000000443,True,True,0.3399635641944536,0.4007198815840201,True, Media cv,,,,
0.64_177.7884m/z,177.7884113,0.639233333,0.7884113000000071,True,True,0.23679009629161604,0.19541217187559665,True, 0um_Ce 250um_Ce Media,1.0819286490843147,0.1394098585761834,0.11360535960242993,0
2.15_290.6593m/z,290.6593386,2.147433333,0.6593386000000123,True,True,0.17551376551806105,0.09458346513797444,True, Media,,,,0
0.96_202.5471m/z,202.5471234,0.959316667,0.5471234000000038,True,True,0.16292976566477252,0.11271713327879053,True, 0um_Ce 250um_Ce Media,1.0063802359535692,0.025354071298614684,0.0091754948857257,0
2.57_381.7184m/z,381.7183982,2.566916667,0.7183981999999673,True,True,0.22658495355332745,0.2198468114050465,False, Media insource,,,,
0.68_427.1521m/z,427.1521228,0.6820666670000001,0.1521228000000292,False,True,,,True, relfil,,,,
1.20_398.2014m/z,398.2013599,1.200716667,0.20135989999999995,True,True,0.8346742274158625,0.35625602090052305,True, Media cv,0.01,,-6.6438561897747235,
0.84_226.0752m/z,226.0751829,0.838483333,0.07518289999998727,True,True,0.06997951759323089,0.0694627071539452,True, 0um_Ce 250um_Ce Media,0.9679637117077704,0.15862087850251494,-0.04697513201617797,0
4.85_253.0493m/z,253.0493489,4.850933333,0.04934890000001246,True,True,0.5319525585132527,0.18094701002620173,True, 250um_Ce cv,100.0,3.085458039217332,6.6438561897747235,
2.59_232.6469m/z,232.6468963,2.588333333,0.6468963000000088,True,True,0.22048641705420235,0.2489751188320563,False, Media insource,,,,
1.05_365.1066m/z,365.106628,1.05145,0.1066280000000006,True,True,0.21723810342978275,0.14320002499262258,True, 0um_Ce Media,0.01,,-6.6438561897747235,0
0.79_596.1607m/z,596.160747,0.788483333,0.16074700000001485,True,True,0.1691343478542454,0.14806568721678384,True, 0um_Ce 250um_Ce Media,0.3335793453506465,1.6881350186919322,-1.5838981324917931,0
2.07_168.0550m/z,168.0549757,2.068866667,0.05497569999999996,True,True,0.17879904506077468,0.1527950500553856,True, 0um_Ce 250um_Ce Media,0.9026256749425022,0.3266108713032419,-0.1478002786841747,0
3.32_591.2031m/z,591.2030944,3.3216,0.20309440000005446,True,True,0.2417843339092324,0.10206876327765783,True, 250um_Ce,100.0,2.4358760391228382,6.6438561897747235,2
2.25_419.7094m/z,419.7094375,2.25385,0.7094374999999786,True,True,0.2056365989151116,0.11709857887965412,True, Media,,,,0
2.43_323.6818m/z,323.6818341,2.431933333,0.6818341000000032,True,True,0.16965996415441928,0.1919670547999864,False, Media insource,,,,
4.59_227.1645m/z,227.1644647,4.587416667,0.16446469999999636,True,True,0.21863914628994874,0.17080428010118034,True, 0um_Ce 250um_Ce,0.5087402408994163,1.2496808454828656,-0.9749988802820532,20
0.72_569.8638m/z,569.8637555,0.724216667,0.8637555000000248,True,True,0.1947072165250799,0.2093962119273969,True, 0um_Ce 250um_Ce Media,1.0859719635783491,0.18630396187341172,0.1189868577199942,0
0.83_665.2834m/z,665.2834102999999,0.831333333,0.2834102999999004,True,True,0.9295502034292528,1.0326023522586572,False, Media cv insource,0.5836389387044861,0.14114264771112978,-0.7768519559738369,
4.65_183.0912m/z,183.0911772,4.6517,0.09117719999997577,True,True,0.2363994473487243,0.20147461993926305,True, 0um_Ce 250um_Ce,0.6991839988199453,0.5333093409627806,-0.5162559264780061,0
